Name,SC_PSNR
Simulated_V22\507_OrigSim22Vcomp.jpg,0.425
Simulated_V22\509_OrigSim22Vcomp.jpg,0.3625
Simulated_V22\510_OrigSim22Vcomp.jpg,1.925
Simulated_V22\511_OrigSim22Vcomp.jpg,0.675
Simulated_V22\512_OrigSim22Vcomp.jpg,0.2375
Simulated_V22\513_OrigSim22Vcomp.jpg,0.3625
Simulated_V22\514_OrigSim22Vcomp.jpg,0.3625
Simulated_V22\515_OrigSim22Vcomp.jpg,0.3625
Simulated_V22\516_OrigSim22Vcomp.jpg,0.3
Simulated_V22\517_OrigSim22Vcomp.jpg,0.6125
Simulated_V22\519_OrigSim22Vcomp.jpg,0.3625
Simulated_V22\520_OrigSim22Vcomp.jpg,0.3
Simulated_V22\522_OrigSim22Vcomp.jpg,0.1125
Simulated_V22\524_OrigSim22Vcomp.jpg,0.3
Simulated_V22\525_OrigSim22Vcomp.jpg,0.425
Simulated_V22\526_OrigSim22Vcomp.jpg,0.425
Simulated_V22\527_OrigSim22Vcomp.jpg,0.675
Simulated_V22\528_OrigSim22Vcomp.jpg,0.4875
Simulated_V22\529_OrigSim22Vcomp.jpg,0.4875
Simulated_V22\534_OrigSim22Vcomp.jpg,0.6125
Simulated_V22\535_OrigSim22Vcomp.jpg,0.55
Simulated_V22\537_OrigSim22Vcomp.jpg,0.6125
Simulated_V22\538_OrigSim22Vcomp.jpg,0.425
Simulated_V22\539_OrigSim22Vcomp.jpg,0.425
Simulated_V22\541_OrigSim22Vcomp.jpg,0.425
,
Simulated_V23\373_OrigSim23Vcomp.jpg,1.1125
Simulated_V23\374_OrigSim23Vcomp.jpg,0.55
Simulated_V23\375_OrigSim23Vcomp.jpg,0.55
,
,
,
Simulated_V23\379_OrigSim23Vcomp.jpg,0.3625
Simulated_V23\380_OrigSim23Vcomp.jpg,1.3
Simulated_V23\381_OrigSim23Vcomp.jpg,0.6125
,
Simulated_V23\383_OrigSim23Vcomp.jpg,0.9875
Simulated_V23\384_OrigSim23Vcomp.jpg,0.6125
Simulated_V23\385_OrigSim23Vcomp.jpg,0.6125
Simulated_V23\386_OrigSim23Vcomp.jpg,0.8
Simulated_V23\387_OrigSim23Vcomp.jpg,0.7375
Simulated_V23\388_OrigSim23Vcomp.jpg,0.6125
Simulated_V23\389_OrigSim23Vcomp.jpg,0.6125
Simulated_V23\390_OrigSim23Vcomp.jpg,0.8625
Simulated_V23\391_OrigSim23Vcomp.jpg,0.4875
Simulated_V23\392_OrigSim23Vcomp.jpg,0.9875
Simulated_V23\393_OrigSim23Vcomp.jpg,0.8625
Simulated_V23\395_OrigSim23Vcomp.jpg,0.675
,
Simulated_V23\397_OrigSim23Vcomp.jpg,0.675
Simulated_V23\398_OrigSim23Vcomp.jpg,0.8
Simulated_V23\399_OrigSim23Vcomp.jpg,0.425
Simulated_V23\400_OrigSim23Vcomp.jpg,0.6125
Simulated_V23\401_OrigSim23Vcomp.jpg,0.6125
Simulated_V23\402_OrigSim23Vcomp.jpg,0.675
Simulated_V23\403_OrigSim23Vcomp.jpg,0.425
Simulated_V23\404_OrigSim23Vcomp.jpg,0.8625
Simulated_V23\405_OrigSim23Vcomp.jpg,0.55
Simulated_V23\407_OrigSim23Vcomp.jpg,0.3
Simulated_V23\408_OrigSim23Vcomp.jpg,0.4875
Simulated_V23\409_OrigSim23Vcomp.jpg,0.4875
Simulated_V23\410_OrigSim23Vcomp.jpg,0.675
Simulated_V23\412_OrigSim23Vcomp.jpg,0.55
Simulated_V23\413_OrigSim23Vcomp.jpg,0.675
Simulated_V23\414_OrigSim23Vcomp.jpg,0.8625
Simulated_V23\415_OrigSim23Vcomp.jpg,0.425
Simulated_V23\418_OrigSim23Vcomp.jpg,0.6125
Simulated_V23\419_OrigSim23Vcomp.jpg,1.2375
Simulated_V23\420_OrigSim23Vcomp.jpg,0.925
Simulated_V23\421_OrigSim23Vcomp.jpg,0.8
Simulated_V23\422_OrigSim23Vcomp.jpg,1.1125
Simulated_V23\423_OrigSim23Vcomp.jpg,0.9875
Simulated_V23\424_OrigSim23Vcomp.jpg,0.8625
Simulated_V23\425_OrigSim23Vcomp.jpg,2.4875
Simulated_V23\426_OrigSim23Vcomp.jpg,0.6125
Simulated_V23\427_OrigSim23Vcomp.jpg,0.8625
Simulated_V23\428_OrigSim23Vcomp.jpg,1.7375
Simulated_V23\429_OrigSim23Vcomp.jpg,0.8
Simulated_V23\430_OrigSim23Vcomp.jpg,0.9875
Simulated_V23\431_OrigSim23Vcomp.jpg,0.7375
Simulated_V23\432_OrigSim23Vcomp.jpg,0.6125
Simulated_V23\433_OrigSim23Vcomp.jpg,0.925
Simulated_V23\434_OrigSim23Vcomp.jpg,0.425
Simulated_V23\435_OrigSim23Vcomp.jpg,1.1125
Simulated_V23\436_OrigSim23Vcomp.jpg,1.05
Simulated_V23\437_OrigSim23Vcomp.jpg,2.425
Simulated_V23\438_OrigSim23Vcomp.jpg,0.8
Simulated_V23\439_OrigSim23Vcomp.jpg,0.675
Simulated_V23\440_OrigSim23Vcomp.jpg,0.8
Simulated_V23\441_OrigSim23Vcomp.jpg,0.7375
Simulated_V23\442_OrigSim23Vcomp.jpg,0.6125
Simulated_V23\443_OrigSim23Vcomp.jpg,0.425
Simulated_V23\445_OrigSim23Vcomp.jpg,0.4875
Simulated_V23\446_OrigSim23Vcomp.jpg,0.425
,
Simulated_V23\448_OrigSim23Vcomp.jpg,0.675
Simulated_V23\449_OrigSim23Vcomp.jpg,0.6125
Simulated_V23\450_OrigSim23Vcomp.jpg,0.6125
Simulated_V23\451_OrigSim23Vcomp.jpg,0.675
Simulated_V23\452_OrigSim23Vcomp.jpg,0.425
Simulated_V23\453_OrigSim23Vcomp.jpg,0.3
Simulated_V23\454_OrigSim23Vcomp.jpg,0.6125
Simulated_V23\455_OrigSim23Vcomp.jpg,0.55
Simulated_V23\456_OrigSim23Vcomp.jpg,0.425
Simulated_V23\457_OrigSim23Vcomp.jpg,0.55
Simulated_V23\458_OrigSim23Vcomp.jpg,0.4875
Simulated_V23\459_OrigSim23Vcomp.jpg,0.55
Simulated_V23\460_OrigSim23Vcomp.jpg,1.05
Simulated_V23\461_OrigSim23Vcomp.jpg,0.4875
Simulated_V23\462_OrigSim23Vcomp.jpg,0.425
Simulated_V23\463_OrigSim23Vcomp.jpg,0.425
Simulated_V23\464_OrigSim23Vcomp.jpg,0.6125
Simulated_V23\465_OrigSim23Vcomp.jpg,0.425
Simulated_V23\466_OrigSim23Vcomp.jpg,0.2375
Simulated_V23\467_OrigSim23Vcomp.jpg,0.1125
Simulated_V23\468_OrigSim23Vcomp.jpg,0.675
Simulated_V23\471_OrigSim23Vcomp.jpg,0.425
Simulated_V23\472_OrigSim23Vcomp.jpg,0.425
Simulated_V23\473_OrigSim23Vcomp.jpg,0.425
Simulated_V23\474_OrigSim23Vcomp.jpg,0.3
Simulated_V23\476_OrigSim23Vcomp.jpg,0.4875
Simulated_V23\478_OrigSim23Vcomp.jpg,0.1125
Simulated_V23\479_OrigSim23Vcomp.jpg,0.3
Simulated_V23\480_OrigSim23Vcomp.jpg,0.2375
Simulated_V23\481_OrigSim23Vcomp.jpg,0.3625
Simulated_V23\482_OrigSim23Vcomp.jpg,0.3
Simulated_V23\483_OrigSim23Vcomp.jpg,0.3
Simulated_V23\484_OrigSim23Vcomp.jpg,0.1125
Simulated_V23\485_OrigSim23Vcomp.jpg,0.2375
Simulated_V23\486_OrigSim23Vcomp.jpg,0.55
Simulated_V23\487_OrigSim23Vcomp.jpg,0.675
Simulated_V23\488_OrigSim23Vcomp.jpg,0.425
Simulated_V23\489_OrigSim23Vcomp.jpg,0.55
Simulated_V23\490_OrigSim23Vcomp.jpg,0.425
Simulated_V23\492_OrigSim23Vcomp.jpg,0.7375
Simulated_V23\493_OrigSim23Vcomp.jpg,0.7375
Simulated_V23\494_OrigSim23Vcomp.jpg,0.425
Simulated_V23\495_OrigSim23Vcomp.jpg,0.1125
Simulated_V23\496_OrigSim23Vcomp.jpg,0.675
Simulated_V23\497_OrigSim23Vcomp.jpg,0.675
Simulated_V23\498_OrigSim23Vcomp.jpg,0.8
Simulated_V23\499_OrigSim23Vcomp.jpg,0.8625
Simulated_V23\500_OrigSim23Vcomp.jpg,0.4875
Simulated_V23\501_OrigSim23Vcomp.jpg,0.8
Simulated_V23\502_OrigSim23Vcomp.jpg,0.4875
Simulated_V23\503_OrigSim23Vcomp.jpg,0.425
Simulated_V23\505_OrigSim23Vcomp.jpg,0.925
Simulated_V23\506_OrigSim23Vcomp.jpg,0.4875
Simulated_V23\507_OrigSim23Vcomp.jpg,0.55
Simulated_V23\509_OrigSim23Vcomp.jpg,0.55
Simulated_V23\510_OrigSim23Vcomp.jpg,0.9875
Simulated_V23\511_OrigSim23Vcomp.jpg,0.7375
Simulated_V23\512_OrigSim23Vcomp.jpg,0.3
Simulated_V23\513_OrigSim23Vcomp.jpg,0.425
Simulated_V23\514_OrigSim23Vcomp.jpg,0.55
Simulated_V23\515_OrigSim23Vcomp.jpg,0.4875
Simulated_V23\516_OrigSim23Vcomp.jpg,0.425
Simulated_V23\517_OrigSim23Vcomp.jpg,0.6125
Simulated_V23\519_OrigSim23Vcomp.jpg,0.55
Simulated_V23\520_OrigSim23Vcomp.jpg,0.4875
Simulated_V23\522_OrigSim23Vcomp.jpg,0.1125
Simulated_V23\524_OrigSim23Vcomp.jpg,0.425
Simulated_V23\525_OrigSim23Vcomp.jpg,0.55
Simulated_V23\526_OrigSim23Vcomp.jpg,0.4875
Simulated_V23\527_OrigSim23Vcomp.jpg,0.675
Simulated_V23\528_OrigSim23Vcomp.jpg,0.6125
Simulated_V23\529_OrigSim23Vcomp.jpg,0.675
Simulated_V23\534_OrigSim23Vcomp.jpg,1.8
Simulated_V23\535_OrigSim23Vcomp.jpg,0.925
Simulated_V23\537_OrigSim23Vcomp.jpg,1.05
Simulated_V23\538_OrigSim23Vcomp.jpg,0.6125
Simulated_V23\539_OrigSim23Vcomp.jpg,0.4875
Simulated_V23\541_OrigSim23Vcomp.jpg,0.6125
,
Simulated_V24\373_OrigSim24Vcomp.jpg,0.8625
Simulated_V24\374_OrigSim24Vcomp.jpg,0.4875
Simulated_V24\375_OrigSim24Vcomp.jpg,0.6125
,
Simulated_V24\377_OrigSim24Vcomp.jpg,2.55
,
Simulated_V24\379_OrigSim24Vcomp.jpg,0.3625
Simulated_V24\380_OrigSim24Vcomp.jpg,0.8625
Simulated_V24\381_OrigSim24Vcomp.jpg,0.6125
,
Simulated_V24\383_OrigSim24Vcomp.jpg,0.925
Simulated_V24\384_OrigSim24Vcomp.jpg,0.6125
Simulated_V24\385_OrigSim24Vcomp.jpg,0.8
Simulated_V24\386_OrigSim24Vcomp.jpg,0.8
Simulated_V24\387_OrigSim24Vcomp.jpg,0.925
Simulated_V24\388_OrigSim24Vcomp.jpg,0.675
Simulated_V24\389_OrigSim24Vcomp.jpg,0.55
Simulated_V24\390_OrigSim24Vcomp.jpg,0.8625
Simulated_V24\391_OrigSim24Vcomp.jpg,0.4875
Simulated_V24\392_OrigSim24Vcomp.jpg,0.8
Simulated_V24\393_OrigSim24Vcomp.jpg,1.05
Simulated_V24\395_OrigSim24Vcomp.jpg,0.8
,
Simulated_V24\397_OrigSim24Vcomp.jpg,0.8
Simulated_V24\398_OrigSim24Vcomp.jpg,0.9875
Simulated_V24\399_OrigSim24Vcomp.jpg,0.425
Simulated_V24\400_OrigSim24Vcomp.jpg,0.675
Simulated_V24\401_OrigSim24Vcomp.jpg,0.675
Simulated_V24\402_OrigSim24Vcomp.jpg,0.675
Simulated_V24\403_OrigSim24Vcomp.jpg,0.425
Simulated_V24\404_OrigSim24Vcomp.jpg,1.4875
Simulated_V24\405_OrigSim24Vcomp.jpg,0.4875
Simulated_V24\407_OrigSim24Vcomp.jpg,0.3625
Simulated_V24\408_OrigSim24Vcomp.jpg,0.4875
Simulated_V24\409_OrigSim24Vcomp.jpg,0.4875
Simulated_V24\410_OrigSim24Vcomp.jpg,0.55
Simulated_V24\412_OrigSim24Vcomp.jpg,0.55
Simulated_V24\413_OrigSim24Vcomp.jpg,0.675
Simulated_V24\414_OrigSim24Vcomp.jpg,0.925
Simulated_V24\415_OrigSim24Vcomp.jpg,0.425
Simulated_V24\418_OrigSim24Vcomp.jpg,0.6125
Simulated_V24\419_OrigSim24Vcomp.jpg,1.3
Simulated_V24\420_OrigSim24Vcomp.jpg,0.8
Simulated_V24\421_OrigSim24Vcomp.jpg,0.675
Simulated_V24\422_OrigSim24Vcomp.jpg,1.05
Simulated_V24\423_OrigSim24Vcomp.jpg,1.05
Simulated_V24\424_OrigSim24Vcomp.jpg,0.8625
Simulated_V24\425_OrigSim24Vcomp.jpg,1.175
Simulated_V24\426_OrigSim24Vcomp.jpg,0.675
Simulated_V24\427_OrigSim24Vcomp.jpg,0.55
,
Simulated_V24\429_OrigSim24Vcomp.jpg,0.8
Simulated_V24\430_OrigSim24Vcomp.jpg,1.175
Simulated_V24\431_OrigSim24Vcomp.jpg,0.6125
Simulated_V24\432_OrigSim24Vcomp.jpg,0.7375
Simulated_V24\433_OrigSim24Vcomp.jpg,2.7375
Simulated_V24\434_OrigSim24Vcomp.jpg,0.425
Simulated_V24\435_OrigSim24Vcomp.jpg,0.9875
Simulated_V24\436_OrigSim24Vcomp.jpg,0.925
Simulated_V24\437_OrigSim24Vcomp.jpg,2.3625
Simulated_V24\438_OrigSim24Vcomp.jpg,0.8625
Simulated_V24\439_OrigSim24Vcomp.jpg,0.6125
Simulated_V24\440_OrigSim24Vcomp.jpg,0.9875
Simulated_V24\441_OrigSim24Vcomp.jpg,0.675
Simulated_V24\442_OrigSim24Vcomp.jpg,0.7375
Simulated_V24\443_OrigSim24Vcomp.jpg,0.3625
Simulated_V24\445_OrigSim24Vcomp.jpg,0.4875
Simulated_V24\446_OrigSim24Vcomp.jpg,0.425
,
Simulated_V24\448_OrigSim24Vcomp.jpg,0.6125
Simulated_V24\449_OrigSim24Vcomp.jpg,0.6125
Simulated_V24\450_OrigSim24Vcomp.jpg,0.6125
Simulated_V24\451_OrigSim24Vcomp.jpg,0.4875
Simulated_V24\452_OrigSim24Vcomp.jpg,0.3625
Simulated_V24\453_OrigSim24Vcomp.jpg,0.2375
Simulated_V24\454_OrigSim24Vcomp.jpg,0.55
Simulated_V24\455_OrigSim24Vcomp.jpg,0.4875
Simulated_V24\456_OrigSim24Vcomp.jpg,0.425
Simulated_V24\457_OrigSim24Vcomp.jpg,0.6125
Simulated_V24\458_OrigSim24Vcomp.jpg,0.425
Simulated_V24\459_OrigSim24Vcomp.jpg,0.55
Simulated_V24\460_OrigSim24Vcomp.jpg,0.7375
Simulated_V24\461_OrigSim24Vcomp.jpg,0.4875
Simulated_V24\462_OrigSim24Vcomp.jpg,0.425
Simulated_V24\463_OrigSim24Vcomp.jpg,0.425
Simulated_V24\464_OrigSim24Vcomp.jpg,0.675
Simulated_V24\465_OrigSim24Vcomp.jpg,0.3625
Simulated_V24\466_OrigSim24Vcomp.jpg,0.175
Simulated_V24\467_OrigSim24Vcomp.jpg,0.1125
Simulated_V24\468_OrigSim24Vcomp.jpg,0.8625
Simulated_V24\471_OrigSim24Vcomp.jpg,0.425
Simulated_V24\472_OrigSim24Vcomp.jpg,0.425
Simulated_V24\473_OrigSim24Vcomp.jpg,0.425
Simulated_V24\474_OrigSim24Vcomp.jpg,0.3
Simulated_V24\476_OrigSim24Vcomp.jpg,0.4875
Simulated_V24\478_OrigSim24Vcomp.jpg,0.1125
Simulated_V24\479_OrigSim24Vcomp.jpg,0.3
Simulated_V24\480_OrigSim24Vcomp.jpg,0.2375
Simulated_V24\481_OrigSim24Vcomp.jpg,0.3625
Simulated_V24\482_OrigSim24Vcomp.jpg,0.3
Simulated_V24\483_OrigSim24Vcomp.jpg,0.3
Simulated_V24\484_OrigSim24Vcomp.jpg,0.175
Simulated_V24\485_OrigSim24Vcomp.jpg,0.2375
Simulated_V24\486_OrigSim24Vcomp.jpg,0.55
Simulated_V24\487_OrigSim24Vcomp.jpg,0.675
Simulated_V24\488_OrigSim24Vcomp.jpg,0.425
Simulated_V24\489_OrigSim24Vcomp.jpg,0.6125
Simulated_V24\490_OrigSim24Vcomp.jpg,0.4875
Simulated_V24\492_OrigSim24Vcomp.jpg,0.4875
Simulated_V24\493_OrigSim24Vcomp.jpg,0.6125
Simulated_V24\494_OrigSim24Vcomp.jpg,0.4875
Simulated_V24\495_OrigSim24Vcomp.jpg,0.1125
Simulated_V24\496_OrigSim24Vcomp.jpg,1.2375
Simulated_V24\497_OrigSim24Vcomp.jpg,0.6125
Simulated_V24\498_OrigSim24Vcomp.jpg,0.675
Simulated_V24\499_OrigSim24Vcomp.jpg,0.9875
Simulated_V24\500_OrigSim24Vcomp.jpg,0.4875
Simulated_V24\501_OrigSim24Vcomp.jpg,0.7375
Simulated_V24\502_OrigSim24Vcomp.jpg,0.4875
Simulated_V24\503_OrigSim24Vcomp.jpg,0.425
Simulated_V24\505_OrigSim24Vcomp.jpg,0.7375
Simulated_V24\506_OrigSim24Vcomp.jpg,0.675
Simulated_V24\507_OrigSim24Vcomp.jpg,0.55
Simulated_V24\509_OrigSim24Vcomp.jpg,0.425
Simulated_V24\510_OrigSim24Vcomp.jpg,0.8625
Simulated_V24\511_OrigSim24Vcomp.jpg,0.7375
Simulated_V24\512_OrigSim24Vcomp.jpg,0.3625
Simulated_V24\513_OrigSim24Vcomp.jpg,0.425
Simulated_V24\514_OrigSim24Vcomp.jpg,0.55
Simulated_V24\515_OrigSim24Vcomp.jpg,0.4875
Simulated_V24\516_OrigSim24Vcomp.jpg,0.425
Simulated_V24\517_OrigSim24Vcomp.jpg,0.7375
Simulated_V24\519_OrigSim24Vcomp.jpg,0.4875
Simulated_V24\520_OrigSim24Vcomp.jpg,0.4875
Simulated_V24\522_OrigSim24Vcomp.jpg,0.2375
Simulated_V24\524_OrigSim24Vcomp.jpg,0.425
Simulated_V24\525_OrigSim24Vcomp.jpg,0.55
Simulated_V24\526_OrigSim24Vcomp.jpg,0.4875
Simulated_V24\527_OrigSim24Vcomp.jpg,0.8625
Simulated_V24\528_OrigSim24Vcomp.jpg,0.7375
Simulated_V24\529_OrigSim24Vcomp.jpg,0.6125
Simulated_V24\534_OrigSim24Vcomp.jpg,1.425
Simulated_V24\535_OrigSim24Vcomp.jpg,1.175
Simulated_V24\537_OrigSim24Vcomp.jpg,0.9875
Simulated_V24\538_OrigSim24Vcomp.jpg,0.7375
Simulated_V24\539_OrigSim24Vcomp.jpg,0.55
Simulated_V24\541_OrigSim24Vcomp.jpg,0.4875
,
Simulated_V25\373_OrigSim25Vcomp.jpg,0.9875
Simulated_V25\374_OrigSim25Vcomp.jpg,0.3
Simulated_V25\375_OrigSim25Vcomp.jpg,0.55
,
,
Simulated_V25\378_OrigSim25Vcomp.jpg,2.675
Simulated_V25\379_OrigSim25Vcomp.jpg,0.3625
Simulated_V25\380_OrigSim25Vcomp.jpg,1.175
Simulated_V25\381_OrigSim25Vcomp.jpg,0.55
,
Simulated_V25\383_OrigSim25Vcomp.jpg,0.8
Simulated_V25\384_OrigSim25Vcomp.jpg,0.425
Simulated_V25\385_OrigSim25Vcomp.jpg,0.6125
Simulated_V25\386_OrigSim25Vcomp.jpg,0.8625
Simulated_V25\387_OrigSim25Vcomp.jpg,0.8
Simulated_V25\388_OrigSim25Vcomp.jpg,0.6125
Simulated_V25\389_OrigSim25Vcomp.jpg,0.55
Simulated_V25\390_OrigSim25Vcomp.jpg,0.7375
Simulated_V25\391_OrigSim25Vcomp.jpg,0.425
Simulated_V25\392_OrigSim25Vcomp.jpg,0.8
Simulated_V25\393_OrigSim25Vcomp.jpg,0.675
Simulated_V25\395_OrigSim25Vcomp.jpg,0.9875
,
Simulated_V25\397_OrigSim25Vcomp.jpg,0.8
Simulated_V25\398_OrigSim25Vcomp.jpg,0.55
Simulated_V25\399_OrigSim25Vcomp.jpg,0.3625
Simulated_V25\400_OrigSim25Vcomp.jpg,0.55
Simulated_V25\401_OrigSim25Vcomp.jpg,0.4875
Simulated_V25\402_OrigSim25Vcomp.jpg,0.425
Simulated_V25\403_OrigSim25Vcomp.jpg,0.3
Simulated_V25\404_OrigSim25Vcomp.jpg,0.675
Simulated_V25\405_OrigSim25Vcomp.jpg,0.3625
Simulated_V25\407_OrigSim25Vcomp.jpg,0.2375
Simulated_V25\408_OrigSim25Vcomp.jpg,0.3625
Simulated_V25\409_OrigSim25Vcomp.jpg,0.425
Simulated_V25\410_OrigSim25Vcomp.jpg,0.4875
Simulated_V25\412_OrigSim25Vcomp.jpg,0.55
Simulated_V25\413_OrigSim25Vcomp.jpg,0.425
Simulated_V25\414_OrigSim25Vcomp.jpg,0.55
Simulated_V25\415_OrigSim25Vcomp.jpg,0.3625
Simulated_V25\418_OrigSim25Vcomp.jpg,0.425
Simulated_V25\419_OrigSim25Vcomp.jpg,0.9875
Simulated_V25\420_OrigSim25Vcomp.jpg,0.8
Simulated_V25\421_OrigSim25Vcomp.jpg,0.6125
Simulated_V25\422_OrigSim25Vcomp.jpg,0.9875
Simulated_V25\423_OrigSim25Vcomp.jpg,0.925
Simulated_V25\424_OrigSim25Vcomp.jpg,0.9875
Simulated_V25\425_OrigSim25Vcomp.jpg,0.925
Simulated_V25\426_OrigSim25Vcomp.jpg,0.55
Simulated_V25\427_OrigSim25Vcomp.jpg,0.55
Simulated_V25\428_OrigSim25Vcomp.jpg,2.55
Simulated_V25\429_OrigSim25Vcomp.jpg,0.7375
Simulated_V25\430_OrigSim25Vcomp.jpg,1.1125
Simulated_V25\431_OrigSim25Vcomp.jpg,0.55
Simulated_V25\432_OrigSim25Vcomp.jpg,0.675
Simulated_V25\433_OrigSim25Vcomp.jpg,0.9875
Simulated_V25\434_OrigSim25Vcomp.jpg,0.3
Simulated_V25\435_OrigSim25Vcomp.jpg,0.8
Simulated_V25\436_OrigSim25Vcomp.jpg,0.7375
Simulated_V25\437_OrigSim25Vcomp.jpg,1.175
Simulated_V25\438_OrigSim25Vcomp.jpg,0.8
Simulated_V25\439_OrigSim25Vcomp.jpg,0.6125
Simulated_V25\440_OrigSim25Vcomp.jpg,0.8625
Simulated_V25\441_OrigSim25Vcomp.jpg,0.6125
Simulated_V25\442_OrigSim25Vcomp.jpg,0.6125
Simulated_V25\443_OrigSim25Vcomp.jpg,0.3
Simulated_V25\445_OrigSim25Vcomp.jpg,0.425
Simulated_V25\446_OrigSim25Vcomp.jpg,0.3625
,
Simulated_V25\448_OrigSim25Vcomp.jpg,0.55
Simulated_V25\449_OrigSim25Vcomp.jpg,0.425
Simulated_V25\450_OrigSim25Vcomp.jpg,0.425
Simulated_V25\451_OrigSim25Vcomp.jpg,0.55
Simulated_V25\452_OrigSim25Vcomp.jpg,0.3
Simulated_V25\453_OrigSim25Vcomp.jpg,0.175
Simulated_V25\454_OrigSim25Vcomp.jpg,0.3625
Simulated_V25\455_OrigSim25Vcomp.jpg,0.425
Simulated_V25\456_OrigSim25Vcomp.jpg,0.3
Simulated_V25\457_OrigSim25Vcomp.jpg,0.3625
Simulated_V25\458_OrigSim25Vcomp.jpg,0.425
Simulated_V25\459_OrigSim25Vcomp.jpg,0.3625
Simulated_V25\460_OrigSim25Vcomp.jpg,0.8
Simulated_V25\461_OrigSim25Vcomp.jpg,0.3
Simulated_V25\462_OrigSim25Vcomp.jpg,0.425
Simulated_V25\463_OrigSim25Vcomp.jpg,0.3625
Simulated_V25\464_OrigSim25Vcomp.jpg,0.6125
Simulated_V25\465_OrigSim25Vcomp.jpg,0.3625
Simulated_V25\466_OrigSim25Vcomp.jpg,0.2375
Simulated_V25\467_OrigSim25Vcomp.jpg,0.1125
Simulated_V25\468_OrigSim25Vcomp.jpg,0.6125
Simulated_V25\471_OrigSim25Vcomp.jpg,0.3
Simulated_V25\472_OrigSim25Vcomp.jpg,0.3
Simulated_V25\473_OrigSim25Vcomp.jpg,0.3
Simulated_V25\474_OrigSim25Vcomp.jpg,0.2375
Simulated_V25\476_OrigSim25Vcomp.jpg,0.3625
Simulated_V25\478_OrigSim25Vcomp.jpg,0.1125
Simulated_V25\479_OrigSim25Vcomp.jpg,0.2375
Simulated_V25\480_OrigSim25Vcomp.jpg,0.1125
Simulated_V25\481_OrigSim25Vcomp.jpg,0.2375
Simulated_V25\482_OrigSim25Vcomp.jpg,0.2375
Simulated_V25\483_OrigSim25Vcomp.jpg,0.175
Simulated_V25\484_OrigSim25Vcomp.jpg,0.1125
Simulated_V25\485_OrigSim25Vcomp.jpg,0.175
Simulated_V25\486_OrigSim25Vcomp.jpg,0.3625
Simulated_V25\487_OrigSim25Vcomp.jpg,0.4875
Simulated_V25\488_OrigSim25Vcomp.jpg,0.3
Simulated_V25\489_OrigSim25Vcomp.jpg,0.425
Simulated_V25\490_OrigSim25Vcomp.jpg,0.3625
Simulated_V25\492_OrigSim25Vcomp.jpg,0.425
Simulated_V25\493_OrigSim25Vcomp.jpg,0.55
Simulated_V25\494_OrigSim25Vcomp.jpg,0.3
Simulated_V25\495_OrigSim25Vcomp.jpg,0.1125
Simulated_V25\496_OrigSim25Vcomp.jpg,0.4875
Simulated_V25\497_OrigSim25Vcomp.jpg,0.6125
Simulated_V25\498_OrigSim25Vcomp.jpg,0.9875
Simulated_V25\499_OrigSim25Vcomp.jpg,0.55
Simulated_V25\500_OrigSim25Vcomp.jpg,0.3625
Simulated_V25\501_OrigSim25Vcomp.jpg,0.4875
Simulated_V25\502_OrigSim25Vcomp.jpg,0.3625
Simulated_V25\503_OrigSim25Vcomp.jpg,0.3
Simulated_V25\505_OrigSim25Vcomp.jpg,0.4875
Simulated_V25\506_OrigSim25Vcomp.jpg,0.4875
Simulated_V25\507_OrigSim25Vcomp.jpg,0.425
Simulated_V25\509_OrigSim25Vcomp.jpg,0.3
Simulated_V25\510_OrigSim25Vcomp.jpg,0.7375
Simulated_V25\511_OrigSim25Vcomp.jpg,0.425
Simulated_V25\512_OrigSim25Vcomp.jpg,0.2375
Simulated_V25\513_OrigSim25Vcomp.jpg,0.3
Simulated_V25\514_OrigSim25Vcomp.jpg,0.425
Simulated_V25\515_OrigSim25Vcomp.jpg,0.3625
Simulated_V25\516_OrigSim25Vcomp.jpg,0.3
Simulated_V25\517_OrigSim25Vcomp.jpg,0.675
Simulated_V25\519_OrigSim25Vcomp.jpg,0.425
Simulated_V25\520_OrigSim25Vcomp.jpg,0.3
Simulated_V25\522_OrigSim25Vcomp.jpg,0.1125
Simulated_V25\524_OrigSim25Vcomp.jpg,0.3
Simulated_V25\525_OrigSim25Vcomp.jpg,0.55
Simulated_V25\526_OrigSim25Vcomp.jpg,0.3
Simulated_V25\527_OrigSim25Vcomp.jpg,0.6125
Simulated_V25\528_OrigSim25Vcomp.jpg,0.425
Simulated_V25\529_OrigSim25Vcomp.jpg,0.425
Simulated_V25\534_OrigSim25Vcomp.jpg,1.1125
Simulated_V25\535_OrigSim25Vcomp.jpg,0.8625
Simulated_V25\537_OrigSim25Vcomp.jpg,0.425
Simulated_V25\538_OrigSim25Vcomp.jpg,0.4875
Simulated_V25\539_OrigSim25Vcomp.jpg,0.3625
Simulated_V25\541_OrigSim25Vcomp.jpg,0.425
